14158789	1
14159188	1
14159414	1
14159566	1
14159806	1
14160199	1
14160215	1
14160402	1
14160532	1
14160718	1
14160750	1
14161116	1
14161292	1
14161395	1
14161645	1
14161944	1
14162298	1
14162506	1
14162518	1
14162835	1
14163105	1
14163437	1
14163732	1
14163850	1
14163917	1
14164068	1
14164517	1
14165066	1
14165219	1
14165472	1
14165654	1
14165821	1
14166269	1
14166329	1
14166880	1
14166942	1
14168104	1
14168653	1
14169008	1
14169019	1
14169141	1
14169370	1
14170143	1
14170713	1
14171030	1
14171348	1
14171438	1
14171892	1
14172401	1
14172412	1
14172547	1
14172568	1
14172619	1
14172824	1
14172827	1
14172919	1
14173212	1
14173233	1
14173383	1
14174090	1
14174274	1
14174625	1
14174867	1
14174902	1
14175024	1
14175357	1
14175412	1
14175460	1
14175483	1
14175685	1
14175995	1
14176020	1
14176064	1
14176137	1
14176321	1
14177340	1
14177994	1
14178680	1
14178881	1
14178980	1
14179101	1
14179233	1
14180259	1
14181686	1
14181763	1
14182412	1
14182704	1
14182902	1
14183767	1
14183963	1
14184219	1
14184294	1
14184625	1
14185171	1
14185201	1
14185809	1
14185970	1
14186198	1
14186462	1
14186657	1
14186836	1
14187112	1
14187276	1
14187667	1
14187954	1
14188209	1
14188682	1
14188766	1
14188839	1
14189032	1
14189072	1
14189600	1
14189921	1
14190313	1
14190556	1
14190628	1
14190672	1
14191624	1
14191876	1
14192019	1
14192063	1
14192191	1
14192572	1
14192777	1
14193220	1
14193461	1
14193662	1
14194036	1
14194398	1
14194456	1
14194615	1
14194796	1
14194804	1
14194947	1
14195071	1
14195287	1
14195537	1
14195814	1
14195929	1
14196408	1
14196476	1
14196519	1
14196974	1
14197339	1
14197703	1
14197949	1
14198159	1
14198246	1
14198780	1
14198899	1
14199018	1
14200184	1
14200236	1
14200452	1
14201106	1
14201319	1
14201634	1
14201643	1
14201648	1
14201775	1
14201879	1
14201983	1
14202027	1
14202311	1
14202528	1
14202740	1
14202833	1
14202959	1
14203612	1
14203815	1
14204004	1
14204032	1
14204397	1
14204584	1
14204883	1
14204980	1
14205211	1
14205743	1
14205754	1
14205892	1
14206293	1
14207035	1
14207214	1
14207547	1
14207611	1
14208108	1
14208477	1
14208521	1
14208613	1
14208752	1
14208927	1
14209042	1
14209043	1
14209063	1
14209169	1
14209307	1
14209570	1
14209611	1
14209809	1
14210980	1
14211220	1
14211457	1
14211496	1
14211598	1
14212143	1
14212433	1
14212916	1
14213003	1
14213340	1
14213422	1
14213631	1
14213824	1
14214009	1
14214137	1
14215032	1
14215406	1
14215618	1
14217245	1
14217411	1
14217491	1
14217518	1
14217636	1
14217976	1
14218209	1
14218804	1
14218840	1
14219071	1
14219101	1
14219737	1
14219759	1
14219862	1
14219954	1
14220292	1
14220621	1
14220792	1
14221458	1
14221617	1
14222266	1
14222413	1
14222473	1
14222748	1
14223219	1
14223453	1
14223812	1
14224109	1
14224126	1
14224262	1
14224755	1
14224879	1
14225291	1
14225559	1
14225874	1
14225902	1
14226136	1
14226472	1
14226541	1
14226622	1
14226691	1
14226768	1
14227079	1
14227640	1
14227811	1
14228380	1
14229118	1
14230131	1
14230276	1
14231280	1
14231987	1
14232197	1
14232233	1
14232333	1
14232695	1
14233032	1
14233454	1
14233515	1
14233849	1
14234158	1
14234502	1
14234676	1
14235088	1
14235407	1
14235413	1
14236029	1
14236259	1
14236949	1
14237482	1
14237741	1
14238805	1
14241055	1
14241278	1
14241544	1
14241594	1
14241789	1
14241944	1
14242356	1
14242739	1
14243039	1
14243203	1
14243384	1
14243587	1
14243657	1
14243991	1
14245011	1
14245533	1
14245832	1
14246036	1
14246375	1
14247234	1
14247238	1
14247731	1
14248047	1
14248775	1
14248825	1
14248932	1
14249418	1
14249540	1
14249635	1
14249918	1
14249995	1
14250114	1
14250629	1
14250753	1
14251390	1
14251788	1
14252107	1
14252249	1
14252347	1
14253449	1
14253708	1
14253877	1
14254328	1
14255381	1
14255488	1
14255493	1
14255557	1
14256271	1
14256623	1
14257197	1
14257368	1
14257465	1
14257627	1
14258016	1
14258201	1
14258745	1
14258851	1
14258861	1
14258947	1
14258951	1
14259711	1
14259928	1
14260150	1
14260568	1
14260734	1
14261347	1
14261354	1
14262659	1
14263132	1
14263271	1
14263439	1
14263639	1
14264310	1
14265316	1
14265697	1
14265706	1
14266578	1
14266684	1
14266998	1
14267486	1
14267621	1
14267646	1
14267768	1
14268253	1
14268415	1
14268448	1
14268712	1
14269618	1
14269918	1
14270852	1
14270863	1
14271155	1
14271486	1
14271617	1
14271730	1
14272120	1
14272172	1
14272455	1
14273157	1
14273487	1
14273886	1
14273923	1
14274589	1
14274832	1
14274871	1
14274976	1
14275219	1
14275583	1
14275695	1
14276289	1
14276514	1
14276598	1
14277149	1
14277318	1
14277828	1
14277891	1
14278290	1
14278312	1
14278320	1
14278640	1
14278810	1
14278991	1
14280213	1
14280308	1
14280320	1
14280570	1
14280660	1
14281791	1
14282456	1
14282561	1
14282697	1
14283026	1
14283389	1
14283396	1
14283987	1
14284072	1
14284246	1
14284254	1
14284307	1
14284378	1
14284975	1
14285944	1
14286193	1
14286245	1
14286735	1
14287204	1
14287378	1
14287692	1
14288221	1
14288912	1
14289491	1
14289755	1
14290455	1
14290852	1
14291453	1
14291974	1
14292060	1
14292071	1
14292434	1
14292497	1
14292870	1
14293641	1
14293886	1
14294085	1
14294312	1
14294360	1
14294545	1
14294574	1
14294933	1
14294949	1
14295341	1
14295384	1
14295506	1
14295738	1
14296211	1
14296750	1
14296788	1
14296933	1
14297365	1
14297990	1
14298140	1
14298396	1
14298450	1
14298486	1
14298636	1
14299496	1
14299565	1
14299896	1
14299959	1
14300201	1
14300277	1
14300449	1
14300882	1
14301149	1
14302217	1
14302292	1
14302796	1
14303394	1
14303568	1
14303691	1
14304036	1
14304124	1
14304175	1
14304188	1
14304450	1
14304596	1
14304619	1
14304739	1
14305506	1
14305880	1
14306266	1
14306295	1
14306693	1
14307325	1
14308148	1
14308363	1
14308701	1
14309221	1
14309449	1
14309461	1
14309631	1
14309837	1
14309966	1
14309980	1
14310012	1
14310437	1
14311582	1
14311628	1
14311704	1
14312900	1
14313528	1
14314281	1
14314651	1
14314669	1
14314898	1
14314933	1
14315060	1
14315066	1
14315139	1
14315154	1
14316189	1
14316372	1
14316948	1
14317259	1
14317352	1
14317611	1
14317742	1
14318014	1
14318124	1
14318293	1
14318779	1
14318984	1
14318991	1
14319052	1
14319314	1
14319349	1
14319544	1
14319760	1
14319825	1
14319896	1
14320313	1
14320990	1
14321182	1
14321639	1
14321812	1
14322390	1
14323067	1
14323068	1
14324260	1
14324514	1
14324635	1
14324959	1
14325146	1
14325157	1
14325641	1
14326625	1
14326658	1
14327131	1
14327762	1
14328292	1
14328615	1
14328750	1
14329396	1
14329625	1
14330019	1
14330090	1
14330185	1
14331000	1
14331695	1
14331930	1
14331940	1
14332031	1
14332153	1
14332252	1
14332462	1
14332888	1
14332980	1
14332994	1
14333026	1
14333838	1
14333997	1
14334039	1
14334620	1
14334655	1
14334951	1
14335110	1
14335636	1
14335681	1
14336128	1
14336930	1
14337030	1
14337398	1
14337486	1
14337837	1
14338306	1
14338480	1
14338525	1
14338672	1
14338765	1
14338839	1
14339152	1
14339224	1
14339234	1
14339632	1
14339667	1
14339739	1
14340361	1
14340406	1
14340709	1
14341218	1
14342041	1
14342097	1
14342243	1
14342396	1
14343134	1
14343243	1
14343551	1
14343585	1
14343961	1
14344207	1
14344526	1
14345426	1
14345519	1
14346004	1
14346122	1
14346755	1
14347146	1
14347343	1
14347363	1
14347783	1
14347911	1
14348747	1
14348789	1
14348887	1
14351435	1
14352188	1
14353346	1
14353367	1
14353879	1
14354125	1
14354131	1
14354219	1
14354976	1
14355153	1
14355518	1
14355699	1
14356150	1
14356236	1
14356580	1
14356859	1
14356929	1
14356958	1
14357101	1
14357383	1
14357846	1
14358349	1
14359036	1
14359037	1
14359175	1
14359276	1
14359424	1
14359676	1
14361197	1
14361343	1
14361781	1
14361947	1
14362812	1
14363174	1
14363934	1
14364003	1
14364296	1
14366012	1
14366352	1
14366516	1
14366792	1
14366924	1
14366945	1
14367327	1
14367330	1
14367358	1
14367527	1
14367574	1
14367648	1
14368256	1
14368284	1
14368374	1
14369148	1
14369171	1
14369202	1
14370312	1
14370335	1
14371354	1
14371482	1
14371972	1
14373135	1
14373423	1
14373732	1
14373765	1
14373891	1
14374196	1
14374729	1
14375084	1
14375140	1
14375219	1
14375723	1
14375854	1
14375949	1
14375980	1
14376475	1
14376775	1
14377127	1
14377262	1
14377617	1
14377804	1
14378466	1
14378681	1
14378821	1
14379314	1
14379318	1
14379463	1
14379603	1
14379759	1
14379858	1
14380405	1
14381205	1
14381548	1
14381825	1
14381880	1
14382012	1
14382128	1
14382304	1
14383787	1
14383809	1
14383849	1
14383967	1
14383983	1
14384228	1
14384412	1
14384559	1
14384915	1
14384937	1
14385512	1
14385718	1
14385876	1
14386222	1
14387182	1
14387918	1
14388178	1
14388309	1
14388363	1
14388480	1
14389734	1
14389751	1
14389802	1
14390324	1
14390342	1
14390967	1
14391049	1
14391058	1
14391871	1
14392332	1
14392733	1
14392977	1
14392980	1
14393073	1
14393185	1
14393716	1
14393809	1
14394857	1
14395087	1
14395168	1
14395289	1
14395291	1
14395398	1
14395490	1
14396050	1
14396487	1
14396517	1
14396601	1
14396796	1
14397159	1
14397163	1
14397240	1
14397674	1
14397869	1
14398086	1
14398174	1
14398466	1
14398650	1
14398827	1
14399031	1
14399518	1
14399522	1
14399533	1
14401179	1
14401267	1
14401294	1
14401657	1
14401838	1
14401920	1
14402287	1
14402361	1
14402463	1
14402501	1
14403092	1
14403414	1
14403548	1
14403621	1
14403805	1
14404059	1
14404276	1
14405244	1
14405328	1
14405644	1
14405835	1
14406130	1
14406329	1
14406486	1
14406751	1
14407034	1
14407216	1
14407231	1
14407306	1
14407950	1
14408406	1
14408602	1
14408914	1
14408920	1
14409003	1
14409557	1
14409838	1
14410044	1
14410131	1
14410161	1
14410315	1
14410327	1
14410608	1
14411379	1
14411387	1
14411486	1
14411600	1
14411608	1
14411737	1
14412055	1
14412093	1
14412433	1
14412436	1
14412609	1
14413667	1
14413750	1
14413965	1
14413986	1
14414423	1
14414981	1
14415408	1
14415545	1
14415607	1
14416147	1
14416152	1
14416641	1
14416751	1
14417711	1
14417822	1
14418986	1
14419438	1
14419564	1
14420182	1
14420581	1
14420715	1
14420958	1
14421013	1
14421243	1
14422160	1
14422215	1
14422783	1
14423109	1
14423173	1
14423683	1
14424191	1
14424383	1
14424923	1
14424942	1
14425008	1
14425050	1
14425328	1
14425470	1
14426779	1
14426879	1
14427501	1
14427737	1
14427804	1
14427950	1
14427959	1
14427977	1
14428059	1
14428115	1
14428483	1
14429107	1
14429490	1
14429855	1
14429897	1
14430205	1
14431075	1
14431467	1
14432015	1
14432423	1
14433248	1
14433681	1
14433989	1
14434757	1
14435305	1
14435944	1
14436997	1
14437310	1
14437327	1
14437774	1
14438196	1
14439109	1
14439177	1
14439286	1
14439852	1
14439944	1
14440004	1
14440194	1
14440196	1
14440328	1
14441294	1
14441407	1
14441483	1
14441914	1
14442101	1
14442806	1
14442807	1
14442998	1
14443565	1
14443654	1
14445138	1
14445234	1
14445282	1
14445341	1
14445543	1
14445627	1
14445992	1
14446974	1
14447770	1
14447845	1
14448460	1
14448706	1
14448812	1
14448900	1
14449170	1
14449513	1
14449746	1
14450052	1
14450230	1
14451096	1
14451322	1
14451449	1
14451659	1
14451725	1
14451863	1
14452343	1
14452679	1
14453006	1
14453029	1
14453047	1
14455462	1
14455541	1
14455801	1
14456275	1
14456591	1
14456622	1
14457379	1
14457422	1
14457599	1
14457652	1
14457687	1
14458103	1
14458466	1
14459280	1
14459411	1
14459777	1
14460065	1
14460328	1
14460735	1
14460805	1
14460868	1
14460882	1
14461098	1
14461134	1
14461319	1
14461580	1
14461656	1
14461773	1
14461777	1
14461902	1
14462073	1
14462662	1
14462944	1
14463336	1
14463521	1
14464265	1
14464523	1
14464646	1
14464819	1
14465520	1
14465569	1
14465747	1
14465839	1
14465871	1
14466149	1
14466174	1
14466267	1
14466452	1
14467097	1
14467362	1
14467388	1
14467464	1
14467743	1
14467894	1
14468055	1
14468086	1
14468310	1
14469401	1
14469662	1
14469794	1
14470034	1
14470681	1
14470969	1
14471130	1
14471208	1
14471789	1
14472340	1
14472586	1
14472783	1
14472993	1
14473267	1
14473860	1
14473917	1
14474295	1
14474298	1
14474354	1
14474564	1
14475135	1
14475886	1
14476489	1
14476752	1
14476816	1
14476946	1
14477339	1
14477510	1
14478268	1
14478554	1
14478702	1
14478905	1
14479309	1
14479357	1
14479814	1
14480008	1
14480271	1
14480377	1
14481326	1
14481414	1
14481525	1
14481701	1
14481777	1
14481901	1
14482395	1
14482598	1
14482752	1
14483125	1
14483151	1
14483236	1
14483544	1
14484449	1
14484545	1
14484574	1
14485260	1
14485594	1
14485866	1
14485947	1
14486326	1
14486661	1
14487066	1
14487234	1
14487698	1
14487745	1
14488611	1
14488621	1
14489126	1
14489186	1
14489362	1
14490871	1
14491134	1
14491244	1
14492258	1
14492528	1
14492738	1
14493294	1
14494556	1
14495657	1
14495712	1
14496638	1
14497017	1
14497195	1
14497223	1
14497333	1
14497855	1
14497922	1
14498074	1
14498216	1
14498382	1
14498419	1
14498527	1
14498659	1
14498703	1
14499123	1
14499535	1
14499844	1
14499969	1
14500301	1
14500550	1
14500679	1
14500689	1
14500886	1
14501170	1
14501296	1
14501589	1
14501640	1
14501699	1
14502048	1
14502194	1
14502402	1
14502452	1
14503138	1
14503439	1
14504412	1
14504477	1
14505000	1
14506199	1
14506672	1
14506930	1
14507233	1
14507824	1
14509766	1
14510420	1
14510620	1
14510817	1
14511576	1
14511767	1
14512251	1
14512870	1
14513366	1
14514195	1
14514260	1
14514295	1
14514532	1
14514556	1
14514559	1
14514772	1
14515192	1
14515646	1
14515785	1
14516029	1
14516219	1
14516437	1
14516869	1
14517191	1
14517427	1
14517579	1
14518669	1
14518885	1
14519207	1
14519595	1
14519722	1
14520158	1
14520314	1
14520945	1
14521338	1
14521539	1
14521547	1
14521617	1
14522201	1
14522221	1
14522266	1
14522718	1
14522960	1
14523978	1
14524632	1
14524657	1
14524968	1
14525359	1
14525627	1
14525796	1
14525910	1
14526038	1
14526654	1
14526784	1
14527397	1
14528076	1
14528232	1
14528489	1
14529168	1
14529283	1
14529493	1
14529890	1
14530233	1
14531179	1
14532172	1
14532625	1
14532936	1
14533530	1
14533787	1
14534216	1
14534431	1
14534646	1
14534701	1
14534910	1
14534987	1
14535275	1
14535683	1
14535834	1
14536377	1
14536889	1
14537299	1
14539257	1
14539328	1
14539442	1
14539472	1
14539622	1
14540039	1
14540093	1
14540564	1
14540794	1
14540801	1
14541289	1
14541647	1
14542486	1
14542610	1
14542629	1
14542891	1
14542944	1
14543095	1
14543269	1
14543442	1
14543562	1
14543987	1
14544055	1
14544195	1
14544677	1
14544980	1
14545059	1
14545267	1
14545440	1
14545500	1
14545683	1
14545771	1
14545844	1
14545947	1
14546180	1
14546208	1
14547109	1
14547291	1
14547314	1
14547729	1
14547921	1
14548034	1
14548175	1
14548953	1
14549102	1
14549184	1
14549456	1
14549662	1
14549756	1
14550255	1
14550925	1
14550959	1
14551033	1
14551437	1
14552122	1
14552615	1
14552743	1
14552758	1
14552966	1
14553115	1
14553176	1
14554088	1
14554664	1
14554890	1
14554898	1
14555708	1
14556505	1
14557880	1
14558328	1
14559396	1
14559559	1
14559984	1
14560729	1
14560829	1
14561422	1
14561719	1
14562473	1
14562630	1
14563148	1
14563359	1
14565060	1
14565484	1
14565587	1
14565799	1
14566291	1
14566422	1
14566549	1
14566652	1
14566667	1
14566866	1
14567430	1
14567705	1
14567798	1
14567912	1
14567932	1
14569104	1
14569356	1
14569457	1
14570025	1
14572169	1
14572287	1
14572545	1
14572649	1
14573195	1
14573439	1
14573631	1
14573822	1
14573994	1
14574043	1
14574390	1
14574586	1
14574770	1
14575072	1
14575972	1
14576516	1
14576813	1
14577050	1
14577441	1
14577801	1
14578302	1
14578432	1
14578788	1
14578794	1
14579329	1
14579441	1
14579882	1
14580049	1
14580448	1
14580550	1
14580700	1
14580846	1
14580931	1
14580958	1
14581666	1
14581754	1
14582906	1
14582928	1
14583213	1
14583305	1
14583385	1
14583673	1
14584827	1
14585264	1
14585505	1
14585852	1
14586612	1
14586620	1
14586692	1
14587496	1
14587847	1
14587999	1
14588320	1
14588390	1
14588471	1
14588924	1
14589454	1
14589735	1
14590164	1
14590319	1
14590706	1
14590981	1
14591038	1
14591452	1
14591649	1
14591874	1
14592192	1
14592546	1
14592747	1
14593046	1
14593192	1
14593572	1
14593839	1
14593882	1
14594102	1
14594221	1
14594975	1
14595097	1
14595188	1
14595213	1
14595677	1
14595878	1
14596406	1
14597385	1
14597675	1
14597876	1
14597980	1
14598947	1
14599075	1
14599319	1
14599444	1
14600025	1
14600049	1
14600699	1
14600901	1
14601020	1
14602194	1
14602342	1
14602673	1
14602877	1
14603145	1
14603202	1
14603553	1
14603800	1
14603986	1
14604071	1
14604140	1
14604601	1
14605017	1
14605264	1
14605355	1
14606206	1
14607196	1
14607536	1
14608578	1
14608819	1
14609025	1
14609293	1
14610153	1
14610254	1
14610398	1
14610436	1
14612149	1
14612270	1
14612393	1
14612670	1
14612757	1
14613076	1
14613352	1
14613442	1
14613818	1
14613870	1
14614180	1
14614285	1
14614295	1
14614861	1
14615386	1
14615496	1
14615584	1
14615728	1
14615794	1
14617209	1
14617261	1
14617929	1
14618742	1
14618908	1
14619833	1
14620018	1
14620126	1
14620185	1
14620518	1
14620668	1
14620772	1
14620953	1
14621204	1
14621756	1
14621870	1
14621963	1
14622300	1
14622509	1
14622516	1
14623103	1
14623752	1
14623897	1
14624592	1
14625724	1
14625969	1
14626229	1
14626724	1
14626935	1
14627404	1
14627437	1
14627627	1
14627769	1
14627906	1
14628000	1
14628458	1
14628502	1
14628612	1
14628634	1
14628831	1
14629449	1
14629826	1
14630342	1
14630404	1
14630845	1
14630930	1
14631258	1
14631521	1
14631556	1
14632174	1
14632258	1
14633066	1
14633086	1
14633341	1
14633587	1
14634018	1
14634020	1
14634038	1
14634171	1
14634524	1
14635559	1
14635581	1
14635606	1
14635808	1
14635929	1
14636186	1
14636369	1
14636575	1
14636682	1
14637073	1
14637389	1
14637677	1
14637748	1
14637825	1
14638404	1
14638534	1
14638911	1
14639137	1
14639769	1
14640058	1
14640103	1
14640412	1
14640444	1
14640959	1
14641385	1
14641981	1
14643474	1
14643811	1
14644570	1
14644622	1
14644860	1
14644944	1
14645518	1
14646298	1
14646413	1
14647087	1
14647608	1
14647635	1
14647910	1
14648597	1
14648627	1
14648818	1
14649291	1
14649528	1
14649636	1
14651242	1
14651366	1
14651369	1
14651803	1
14651996	1
14652061	1
14652539	1
14653562	1
14653708	1
14654378	1
14654540	1
14654737	1
14655302	1
14655408	1
14655557	1
14655689	1
14655881	1
14655901	1
14656260	1
14656386	1
14656616	1
14656669	1
14657059	1
14657278	1
14658397	1
14658544	1
14659231	1
14659902	1
14660879	1
14660909	1
14661059	1
14661137	1
14661188	1
14661473	1
14662583	1
14662618	1
14663391	1
14664128	1
14664670	1
14665475	1
14666004	1
14666452	1
14666583	1
14667560	1
14667779	1
14667820	1
14668479	1
14668509	1
14668535	1
14668561	1
14669163	1
14669608	1
14669786	1
14670100	1
14670105	1
14670354	1
14670516	1
14670928	1
14671122	1
14671277	1
14671735	1
14672163	1
14672372	1
14672389	1
14672550	1
14672876	1
14674714	1
14674749	1
14675484	1
14675809	1
14675841	1
14675875	1
14675928	1
14675934	1
14676229	1
14676248	1
14676566	1
14677223	1
14677439	1
14677939	1
14678335	1
14678735	1
14678831	1
14679033	1
14679387	1
14679425	1
14679445	1
14679837	1
14679879	1
14680611	1
14681827	1
14681916	1
14682167	1
14682228	1
14682904	1
14682955	1
14683811	1
14683897	1
14684108	1
14684534	1
14685035	1
14685365	1
14685537	1
14685919	1
14686292	1
14686902	1
14687108	1
14687781	1
14688614	1
14689335	1
14689371	1
14689422	1
14689668	1
14689814	1
14690125	1
14690278	1
14690906	1
14691647	1
14691733	1
14691734	1
14692175	1
14692751	1
14692887	1
14693025	1
14693181	1
14693855	1
14694447	1
14694735	1
14694996	1
14695453	1
14695602	1
14696226	1
14696371	1
14696838	1
14696903	1
14697174	1
14697407	1
14697420	1
14697775	1
14698020	1
14698433	1
14698739	1
14699178	1
14699705	1
14699893	1
14700119	1
14700439	1
14700526	1
14701362	1
14702032	1
14702165	1
14702295	1
14702525	1
14702932	1
14702969	1
14703055	1
14703271	1
14703693	1
14703992	1
14704272	1
14704719	1
14705561	1
14705747	1
14706074	1
14706142	1
14706249	1
14706347	1
14706372	1
14707182	1
14707550	1
14707633	1
14707790	1
14707889	1
14708128	1
14708278	1
14709396	1
14710194	1
14710366	1
14710455	1
14710598	1
14710917	1
14711288	1
14711521	1
14711604	1
14711874	1
14712038	1
14712385	1
14712453	1
14712500	1
14712562	1
14712834	1
14713730	1
14714924	1
14714933	1
14715356	1
14715629	1
14716416	1
14717813	1
14718540	1
14719166	1
14719608	1
14720256	1
14720587	1
14721991	1
14722498	1
14723089	1
14723395	1
14723968	1
14724417	1
14724708	1
14725201	1
14725224	1
14725596	1
14726565	1
14726997	1
14727090	1
14727222	1
14727546	1
14727742	1
14728474	1
14728818	1
14729159	1
14729528	1
14729950	1
14730174	1
14730192	1
14730231	1
14731405	1
14731715	1
14733079	1
14733183	1
14733555	1
14733781	1
14733845	1
14734051	1
14734724	1
14734944	1
14735171	1
14735521	1
14736658	1
14737174	1
14737541	1
14737972	1
14738075	1
14738137	1
14738312	1
14738732	1
14738907	1
14739303	1
14739492	1
14739928	1
14740100	1
14740165	1
14740486	1
14740811	1
14741152	1
14741560	1
14741733	1
14742069	1
14742152	1
14742201	1
14742246	1
14743937	1
14743952	1
14744208	1
14744228	1
14744746	1
14744887	1
14745403	1
14745523	1
14745653	1
14745988	1
14746169	1
14746681	1
14746785	1
14747223	1
14747321	1
14747475	1
14747825	1
14747932	1
14748591	1
14748688	1
14748698	1
14748963	1
14748999	1
14749092	1
14749229	1
14749386	1
14749451	1
14749661	1
14749822	1
14750649	1
14752448	1
14752693	1
14753636	1
14753805	1
14754062	1
14754333	1
14754383	1
14754985	1
14755368	1
14755910	1
14756286	1
14756336	1
14756868	1
14757137	1
14757623	1
14757754	1
14757975	1
14758223	1
14759137	1
14759286	1
14759755	1
14759844	1
14759855	1
14760165	1
14760219	1
14760339	1
14760857	1
14760958	1
14761035	1
14761080	1
14761323	1
14761521	1
14761576	1
14761874	1
14762189	1
14762195	1
14762358	1
14762621	1
14763792	1
14764232	1
14764345	1
14764939	1
14765105	1
14765608	1
14765667	1
14765731	1
14766099	1
14766354	1
14766434	1
14766773	1
14766795	1
14766854	1
14767577	1
14767695	1
14767821	1
14768037	1
14768055	1
14768196	1
14768735	1
14768874	1
14769063	1
14770039	1
14770672	1
14772127	1
14772234	1
14772524	1
14772594	1
14772855	1
14773031	1
14773038	1
14773452	1
14773908	1
14773961	1
14773995	1
14774143	1
14774575	1
14774994	1
14775026	1
14775755	1
14775784	1
14775949	1
14776355	1
14776964	1
14778010	1
14778013	1
14778338	1
14778340	1
14778671	1
14779401	1
14780143	1
14780207	1
14780797	1
14780911	1
14781422	1
14781802	1
14782480	1
14782578	1
14782777	1
14783159	1
14783758	1
14783836	1
14783953	1
14784656	1
14784773	1
14784862	1
14785692	1
14785774	1
14785863	1
14786010	1
14786432	1
14787157	1
14787392	1
14787439	1
14787573	1
14788305	1
14788403	1
14788586	1
14788794	1
14789389	1
14789392	1
14789596	1
14789857	1
14789961	1
14790313	1
14790420	1
14790796	1
14790828	1
14791000	1
14791246	1
14791249	1
14791555	1
14791961	1
14792257	1
14792654	1
14793146	1
14793218	1
14793273	1
14793333	1
14793355	1
14794613	1
14796535	1
14797004	1
14797237	1
14797298	1
14797368	1
14797845	1
14798071	1
14798227	1
14798317	1
14798915	1
14799175	1
14799307	1
14799315	1
14799784	1
14799902	1
14799943	1
14800023	1
14800604	1
14801051	1
14801306	1
14801546	1
14801670	1
14801696	1
14803045	1
14803318	1
14803590	1
14803713	1
14804184	1
14804334	1
14804680	1
14804994	1
14805228	1
14805555	1
14806330	1
14806884	1
14807376	1
14808745	1
14808958	1
14809482	1
14809667	1
14809741	1
14809915	1
14809930	1
14809990	1
14810188	1
14811033	1
14811844	1
14811925	1
14812093	1
14812360	1
14812871	1
14813445	1
14813974	1
14814071	1
14814443	1
14814492	1
14814684	1
14814777	1
14814799	1
14814951	1
14815065	1
14815136	1
14815463	1
14815818	1
14816027	1
14816175	1
14816413	1
14817035	1
14817182	1
14817202	1
14817281	1
14817497	1
14817536	1
14817659	1
14817720	1
14817898	1
14818134	1
14818271	1
14818424	1
14818486	1
14818571	1
14818681	1
14819469	1
14819668	1
14819684	1
14819796	1
14820401	1
14820922	1
14821803	1
14822418	1
14822720	1
14822766	1
14823010	1
14823083	1
14823405	1
14823425	1
14823816	1
14824058	1
14824113	1
14824123	1
14824196	1
14824317	1
14824472	1
14824806	1
14824844	1
14825106	1
14825539	1
14825632	1
14825744	1
14825856	1
14825994	1
14826113	1
14826431	1
14826441	1
14827334	1
14828748	1
14829487	1
14829554	1
14829631	1
14830136	1
14830247	1
